$$APEX,380,,,,,,,13.19,12.75,1045,65486,65420,65510,0,0,5.88*AF92
$$APEX,381,,,,,,,13.19,12.75,65535,65475,65411,65498,0,0,5.88*EBC0
$$APEX,382,,,,,,,13.13,12.69,1035,65479,65415,65504,0,0,5.88*08DF
$$APEX,383,,,,,,,13.19,12.69,1033,65480,65415,65503,0,0,5.88*E35B
$$APEX,384,,,,,,,13.13,12.75,1029,65478,65414,65502,0,0,5.88*C4D3
$$APEX,385,,,,,,,13.19,12.75,1025,65484,65412,65500,0,0,5.88*9AAC
$$APEX,386,,,,,,,13.19,12.81,65528,65470,65409,65497,0,0,5.88*087A
$$APEX,387,,,,,,,13.19,12.81,65534,65471,65410,65498,0,0,5.88*B727
$$APEX,388,,,,,,,13.19,12.81,65532,65472,65409,65498,0,0,5.88*E9F6
$$APEX,389,,,,,,,13.25,12.75,65531,65467,383,65496,0,0,5.88*8C48
$$APEX,390,,,,,,,13.25,12.81,65522,65466,383,65495,0,0,5.88*F64F
$$APEX,391,,,,,,,13.25,12.81,809,564,307,379,0,0,5.88*4309
$$APEX,392,,,,,,,13.25,12.81,65452,65417,355,65459,0,0,5.88*A040
$$APEX,393,,,,,,,13.25,12.81,65513,529,284,350,0,0,5.88*29AF
$$APEX,394,,,,,,,13.19,12.81,596,65424,65503,270,0,0,5.88*53E7
$$APEX,395,,,,,,,13.25,12.81,797,547,302,369,0,0,5.88*CC2A
$$APEX,396,,,,,,,13.25,12.81,65423,632,346,65449,0,0,5.88*B2FF
$$APEX,397,,,,,,,13.31,12.88,65411,624,340,65443,0,0,5.88*D44A
$$APEX,398,,,,,,,13.31,12.94,65446,65420,355,65463,0,0,5.88*BCA3
$$APEX,399,,,,,,,13.31,13.00,65442,65414,354,65460,0,0,5.88*2FBB
$$APEX,400,,,,,,,13.31,13.00,65439,65412,352,65458,0,0,5.88*6B88
$$APEX,401,,,,,,,13.31,13.06,65424,634,347,65452,0,0,5.88*1EF1
$$APEX,402,,,,,,,13.31,13.13,65421,630,345,65450,0,0,5.88*3199
$$APEX,403,,,,,,,13.31,13.19,65416,628,343,65449,0,0,5.88*9FD8
$$APEX,404,,,,,,,13.25,13.25,881,612,333,65436,0,0,5.88*D80C
$$APEX,405,,,,,,,13.25,13.25,65408,624,340,65444,0,0,5.88*2AC9
$$APEX,406,,,,,,,13.25,13.31,65410,624,340,65445,0,0,5.88*2D56
$$APEX,407,,,,,,,13.19,13.38,894,625,341,65446,0,0,5.88*4843
$$APEX,408,,,,,,,13.19,13.38,826,567,308,379,0,0,5.88*988B
$$APEX,409,,,,,,,13.19,13.44,378,276,65425,65463,0,0,5.89*8991
$$APEX,410,,,,,,,13.19,13.44,794,570,310,382,0,0,5.87*3070
$$APEX,411,,,,,,,13.13,13.44,782,571,311,65409,0,0,5.88*AD10
$$APEX,412,,,,,,,13.25,13.56,768,563,306,378,0,0,5.88*A401
$$APEX,413,,,,,,,13.19,13.50,621,65475,65528,308,0,0,5.88*400B
$$APEX,414,,,,,,,13.19,13.44,65430,65496,260,322,0,0,5.87*8FD2
$$APEX,415,,,,,,,13.31,13.56,65408,65475,65529,307,0,0,5.87*DCFC
$$APEX,416,16:43:55,5212.8507,00006.0632,00047,03,000.0,13.31,13.56,788,574,312,65410,0,0,5.87*CDF1
$$APEX,417,16:44:10,5212.8491,00006.0574,00047,03,000.0,13.31,13.63,780,569,309,382,0,0,5.88*F1DA
$$APEX,418,16:44:27,5212.8485,00006.0565,00047,03,000.0,13.25,13.63,779,568,308,381,0,0,5.88*4C48
$$APEX,419,16:45:08,5212.8460,00006.0500,00047,03,000.0,13.19,13.63,538,65443,65508,284,0,0,5.88*80A7
$$APEX,420,16:45:23,5212.8441,00006.0483,00047,04,000.0,13.19,13.56,65526,65416,65495,268,0,0,5.88*01AE
$$APEX,421,16:45:40,5212.8398,00006.0452,00047,04,000.0,13.19,13.56,65516,383,65488,260,0,0,5.88*DFDE
$$APEX,422,16:45:57,5212.8387,00006.0447,00046,04,000.0,13.13,13.50,65475,352,65472,65519,0,0,5.88*3FF2
$$APEX,423,16:46:13,5212.8383,00006.0445,00046,04,000.0,13.19,13.50,65497,367,65480,65529,0,0,5.88*1096
$$APEX,424,16:46:57,5212.8397,00006.0383,00020,05,000.0,13.13,13.44,65478,363,65481,65527,0,0,5.88*9407
$$APEX,425,,,,,,,13.13,13.31,65496,362,65480,65527,0,0,5.88*4F8F
$$APEX,426,,,,,,,13.19,13.38,65506,364,65481,65528,0,0,5.88*5FAF
$$APEX,427,,,,,,,13.19,13.44,65470,344,65469,65516,0,0,5.88*ABA7
$$APEX,428,,,,,,,13.19,13.44,65446,322,65457,65502,0,0,5.88*0654
$$APEX,429,,,,,,,13.19,13.50,559,65435,65504,279,0,0,5.88*3888
$$APEX,430,,,,,,,13.25,13.56,576,65445,65509,284,0,0,5.88*8673
$$APEX,431,,,,,,,13.13,13.56,65526,526,283,354,0,0,5.88*B54A
$$APEX,432,,,,,,,13.13,13.56,624,65431,65507,279,0,0,5.88*E103
$$APEX,433,,,,,,,13.13,13.63,811,546,299,369,0,0,5.88*8C59
$$APEX,434,,,,,,,13.13,13.63,65409,279,65433,65470,0,0,5.88*BB6E
$$APEX,435,,,,,,,13.06,13.63,272,65483,110,65419,0,0,5.88*F381
$$APEX,436,,,,,,,13.00,13.69,65532,65472,105,65410,0,0,5.88*15A4
$$APEX,437,,,,,,,13.00,13.75,262,65479,108,65415,0,0,5.88*9AD9
$$APEX,438,,,,,,,12.94,13.75,286,65485,115,65421,6,6,5.88*B5DC
$$APEX,439,,,,,,,12.88,13.63,65525,341,65469,65514,4,5,5.88*DA28
$$APEX,440,,,,,,,12.81,13.75,65460,312,65453,65492,3,5,5.88*0208
$$APEX,441,,,,,,,12.81,13.75,328,65533,65420,65453,3,4,5.88*723D
$$APEX,442,,,,,,,12.81,13.75,65535,65472,107,65415,3,4,5.88*C310
